# Index, Timestamp, Amplitude, Horizontal Position, Vertical Position, Horizontal Waist, Vertical Waist, Distance to Rererence Beam
1.000000000000000000e+00 7.110800000000000409e+01 2.618714100000000000e+07 3.480249699999999962e+02 2.379114600000000053e+02 2.404857600000000062e+01 4.042376800000000259e+01
2.000000000000000000e+00 8.429900002479553223e+01 2.618722255917143077e+07 3.639488840094554121e+02 2.432560886162067675e+02 2.799151479374343410e+01 4.478999093710476131e+01
